[2026-01-22 07:53:00,746] [INFO] [SERVER INIT] EXPERIMENT_DIR=Revision/Run_UNET_NonIID_KH3_20260122, LOG=Revision/Run_UNET_NonIID_KH3_20260122/Server/ServerReport20260122.log
[2026-01-22 07:53:00,749] [INFO] [ENV] SERVER_ADDRESS=127.0.0.1, SERVER_PORT=8089, DATA_PATH=/home/jovyan/FeTS2022/MICCAI_FeTS2022_TrainingData, ENCODING_MODE=KH, N_CLUSTERS=3
[2026-01-22 07:53:00,876] [INFO] [DATA] Server test set loaded with 67 samples.
[2026-01-22 09:23:17,512] [INFO] [SERVER DEBUG] aggregate_fit called at round 4
[2026-01-22 09:23:17,513] [INFO] [DEBUG] aggregate_fit received 4 results at round 4
[2026-01-22 09:23:17,513] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 09:23:17,651] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 09:23:17,736] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 09:23:17,841] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 09:23:17,945] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 09:23:19,291] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 09:23:19,515] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 09:23:19,528] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 09:23:19,666] [INFO] [Server] Evaluating at round 4
[2026-01-22 09:23:19,667] [INFO] [SERVER][Round 4] Starting evaluation (mode=KH)...
[2026-01-22 09:23:36,836] [INFO] [Round 4] WT Dice: 0.0181 | Time: 17.17s
[2026-01-22 09:46:11,414] [INFO] [SERVER DEBUG] aggregate_fit called at round 5
[2026-01-22 09:46:11,414] [INFO] [DEBUG] aggregate_fit received 4 results at round 5
[2026-01-22 09:46:11,414] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 09:46:11,488] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 09:46:11,531] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 09:46:11,645] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 09:46:11,753] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 09:46:13,198] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 09:46:13,410] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 09:46:13,427] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 09:46:13,605] [INFO] [Server] Evaluating at round 5
[2026-01-22 09:46:13,605] [INFO] [SERVER][Round 5] Starting evaluation (mode=KH)...
[2026-01-22 09:46:30,898] [INFO] [Round 5] WT Dice: 0.0114 | Time: 17.29s
[2026-01-22 10:09:20,833] [INFO] [SERVER DEBUG] aggregate_fit called at round 6
[2026-01-22 10:09:20,833] [INFO] [DEBUG] aggregate_fit received 4 results at round 6
[2026-01-22 10:09:20,833] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 10:09:20,947] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 10:09:21,164] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 10:09:21,268] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 10:09:21,388] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 10:09:22,704] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 10:09:22,897] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 10:09:22,915] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 10:09:23,067] [INFO] [Server] Evaluating at round 6
[2026-01-22 10:09:23,067] [INFO] [SERVER][Round 6] Starting evaluation (mode=KH)...
[2026-01-22 10:09:40,806] [INFO] [Round 6] WT Dice: 0.1001 | Time: 17.74s
[2026-01-22 10:32:36,362] [INFO] [SERVER DEBUG] aggregate_fit called at round 7
[2026-01-22 10:32:36,362] [INFO] [DEBUG] aggregate_fit received 4 results at round 7
[2026-01-22 10:32:36,362] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 10:32:36,436] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 10:32:36,480] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 10:32:36,546] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 10:32:36,625] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 10:32:37,927] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 10:32:38,111] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 10:32:38,127] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 10:32:38,269] [INFO] [Server] Evaluating at round 7
[2026-01-22 10:32:38,269] [INFO] [SERVER][Round 7] Starting evaluation (mode=KH)...
[2026-01-22 10:32:55,912] [INFO] [Round 7] WT Dice: 0.1943 | Time: 17.64s
[2026-01-22 10:55:29,751] [INFO] [SERVER DEBUG] aggregate_fit called at round 8
[2026-01-22 10:55:29,751] [INFO] [DEBUG] aggregate_fit received 4 results at round 8
[2026-01-22 10:55:29,751] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 10:55:29,863] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 10:55:29,974] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 10:55:30,090] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 10:55:30,211] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 10:55:31,557] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 10:55:31,774] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 10:55:31,792] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 10:55:31,949] [INFO] [Server] Evaluating at round 8
[2026-01-22 10:55:31,949] [INFO] [SERVER][Round 8] Starting evaluation (mode=KH)...
[2026-01-22 10:55:49,529] [INFO] [Round 8] WT Dice: 0.4233 | Time: 17.58s
[2026-01-22 11:18:28,424] [INFO] [SERVER DEBUG] aggregate_fit called at round 9
[2026-01-22 11:18:28,425] [INFO] [DEBUG] aggregate_fit received 4 results at round 9
[2026-01-22 11:18:28,425] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 11:18:28,556] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 11:18:28,677] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 11:18:28,773] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 11:18:28,902] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 11:18:30,246] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 11:18:30,460] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 11:18:30,477] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 11:18:30,609] [INFO] [Server] Evaluating at round 9
[2026-01-22 11:18:30,609] [INFO] [SERVER][Round 9] Starting evaluation (mode=KH)...
[2026-01-22 11:18:48,230] [INFO] [Round 9] WT Dice: 0.4791 | Time: 17.62s
[2026-01-22 11:41:15,438] [INFO] [SERVER DEBUG] aggregate_fit called at round 10
[2026-01-22 11:41:15,440] [INFO] [DEBUG] aggregate_fit received 4 results at round 10
[2026-01-22 11:41:15,440] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 11:41:15,634] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 11:41:15,790] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 11:41:15,945] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 11:41:16,122] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 11:41:17,454] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 11:41:17,657] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 11:41:17,675] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 11:41:17,861] [INFO] [Server] Evaluating at round 10
[2026-01-22 11:41:17,861] [INFO] [SERVER][Round 10] Starting evaluation (mode=KH)...
[2026-01-22 11:41:35,263] [INFO] [Round 10] WT Dice: 0.4221 | Time: 17.40s
[2026-01-22 12:04:14,862] [INFO] [SERVER DEBUG] aggregate_fit called at round 11
[2026-01-22 12:04:14,862] [INFO] [DEBUG] aggregate_fit received 4 results at round 11
[2026-01-22 12:04:14,862] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 12:04:14,973] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 12:04:15,017] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 12:04:15,117] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 12:04:15,245] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 12:04:16,460] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 12:04:16,650] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 12:04:16,663] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 12:04:16,846] [INFO] [Server] Evaluating at round 11
[2026-01-22 12:04:16,847] [INFO] [SERVER][Round 11] Starting evaluation (mode=KH)...
[2026-01-22 12:04:33,888] [INFO] [Round 11] WT Dice: 0.4897 | Time: 17.04s
[2026-01-22 12:27:08,445] [INFO] [SERVER DEBUG] aggregate_fit called at round 12
[2026-01-22 12:27:08,445] [INFO] [DEBUG] aggregate_fit received 4 results at round 12
[2026-01-22 12:27:08,445] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 12:27:08,509] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 12:27:08,558] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 12:27:08,653] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 12:27:08,755] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 12:27:10,080] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 12:27:10,269] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 12:27:10,280] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 12:27:10,424] [INFO] [Server] Evaluating at round 12
[2026-01-22 12:27:10,424] [INFO] [SERVER][Round 12] Starting evaluation (mode=KH)...
[2026-01-22 12:27:27,829] [INFO] [Round 12] WT Dice: 0.4605 | Time: 17.40s
[2026-01-22 12:50:07,621] [INFO] [SERVER DEBUG] aggregate_fit called at round 13
[2026-01-22 12:50:07,622] [INFO] [DEBUG] aggregate_fit received 4 results at round 13
[2026-01-22 12:50:07,622] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 12:50:07,781] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 12:50:07,932] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 12:50:08,064] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 12:50:08,202] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 12:50:09,447] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 12:50:09,649] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 12:50:09,660] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 12:50:09,823] [INFO] [Server] Evaluating at round 13
[2026-01-22 12:50:09,823] [INFO] [SERVER][Round 13] Starting evaluation (mode=KH)...
[2026-01-22 12:50:26,961] [INFO] [Round 13] WT Dice: 0.4829 | Time: 17.14s
[2026-01-22 13:13:36,148] [INFO] [SERVER DEBUG] aggregate_fit called at round 14
[2026-01-22 13:13:36,148] [INFO] [DEBUG] aggregate_fit received 4 results at round 14
[2026-01-22 13:13:36,148] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 13:13:36,319] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 13:13:36,402] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 13:13:36,495] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 13:13:36,642] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 13:13:37,863] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 13:13:38,047] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 13:13:38,058] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 13:13:38,195] [INFO] [Server] Evaluating at round 14
[2026-01-22 13:13:38,195] [INFO] [SERVER][Round 14] Starting evaluation (mode=KH)...
[2026-01-22 13:13:55,372] [INFO] [Round 14] WT Dice: 0.3019 | Time: 17.18s
[2026-01-22 13:36:48,015] [INFO] [SERVER DEBUG] aggregate_fit called at round 15
[2026-01-22 13:36:48,015] [INFO] [DEBUG] aggregate_fit received 4 results at round 15
[2026-01-22 13:36:48,015] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 13:36:48,165] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 13:36:48,311] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 13:36:48,439] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 13:36:48,590] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 13:36:49,871] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 13:36:50,073] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 13:36:50,084] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 13:36:50,257] [INFO] [Server] Evaluating at round 15
[2026-01-22 13:36:50,257] [INFO] [SERVER][Round 15] Starting evaluation (mode=KH)...
[2026-01-22 13:37:07,360] [INFO] [Round 15] WT Dice: 0.5350 | Time: 17.10s
[2026-01-22 13:59:40,758] [INFO] [SERVER DEBUG] aggregate_fit called at round 16
[2026-01-22 13:59:40,758] [INFO] [DEBUG] aggregate_fit received 4 results at round 16
[2026-01-22 13:59:40,758] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 13:59:40,868] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 13:59:40,952] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 13:59:41,057] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 13:59:41,177] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 13:59:42,408] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 13:59:42,618] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 13:59:42,629] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 13:59:42,757] [INFO] [Server] Evaluating at round 16
[2026-01-22 13:59:42,757] [INFO] [SERVER][Round 16] Starting evaluation (mode=KH)...
[2026-01-22 13:59:59,758] [INFO] [Round 16] WT Dice: 0.3593 | Time: 17.00s
[2026-01-22 14:22:35,169] [INFO] [SERVER DEBUG] aggregate_fit called at round 17
[2026-01-22 14:22:35,170] [INFO] [DEBUG] aggregate_fit received 4 results at round 17
[2026-01-22 14:22:35,170] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 14:22:35,305] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 14:22:35,391] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 14:22:35,475] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 14:22:35,589] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 14:22:36,788] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 14:22:36,987] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 14:22:36,998] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 14:22:37,155] [INFO] [Server] Evaluating at round 17
[2026-01-22 14:22:37,155] [INFO] [SERVER][Round 17] Starting evaluation (mode=KH)...
[2026-01-22 14:22:54,406] [INFO] [Round 17] WT Dice: 0.4609 | Time: 17.25s
[2026-01-22 14:45:40,413] [INFO] [SERVER DEBUG] aggregate_fit called at round 18
[2026-01-22 14:45:40,414] [INFO] [DEBUG] aggregate_fit received 4 results at round 18
[2026-01-22 14:45:40,414] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 14:45:40,570] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 14:45:40,702] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 14:45:40,828] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 14:45:41,034] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 14:45:42,217] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 14:45:42,401] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 14:45:42,412] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 14:45:42,568] [INFO] [Server] Evaluating at round 18
[2026-01-22 14:45:42,568] [INFO] [SERVER][Round 18] Starting evaluation (mode=KH)...
[2026-01-22 14:45:59,793] [INFO] [Round 18] WT Dice: 0.5132 | Time: 17.22s
[2026-01-22 15:08:39,806] [INFO] [SERVER DEBUG] aggregate_fit called at round 19
[2026-01-22 15:08:39,806] [INFO] [DEBUG] aggregate_fit received 4 results at round 19
[2026-01-22 15:08:39,806] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 15:08:39,917] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 15:08:40,005] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 15:08:40,097] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 15:08:40,198] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 15:08:41,440] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 15:08:41,646] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 15:08:41,656] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 15:08:41,793] [INFO] [Server] Evaluating at round 19
[2026-01-22 15:08:41,794] [INFO] [SERVER][Round 19] Starting evaluation (mode=KH)...
[2026-01-22 15:08:58,908] [INFO] [Round 19] WT Dice: 0.5679 | Time: 17.11s
[2026-01-22 15:31:27,346] [INFO] [SERVER DEBUG] aggregate_fit called at round 20
[2026-01-22 15:31:27,346] [INFO] [DEBUG] aggregate_fit received 4 results at round 20
[2026-01-22 15:31:27,347] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 15:31:27,411] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 15:31:27,453] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 15:31:27,539] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 15:31:27,636] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 15:31:28,864] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 15:31:29,078] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 15:31:29,090] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 15:31:29,258] [INFO] [Server] Evaluating at round 20
[2026-01-22 15:31:29,258] [INFO] [SERVER][Round 20] Starting evaluation (mode=KH)...
[2026-01-22 15:31:46,361] [INFO] [Round 20] WT Dice: 0.6449 | Time: 17.10s
[2026-01-22 15:54:24,797] [INFO] [SERVER DEBUG] aggregate_fit called at round 21
[2026-01-22 15:54:24,798] [INFO] [DEBUG] aggregate_fit received 4 results at round 21
[2026-01-22 15:54:24,798] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 15:54:24,904] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 15:54:24,991] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 15:54:25,076] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 15:54:25,172] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 15:54:26,427] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 15:54:26,622] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 15:54:26,634] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 15:54:26,766] [INFO] [Server] Evaluating at round 21
[2026-01-22 15:54:26,766] [INFO] [SERVER][Round 21] Starting evaluation (mode=KH)...
[2026-01-22 15:54:43,771] [INFO] [Round 21] WT Dice: 0.5477 | Time: 17.01s
[2026-01-22 16:17:20,066] [INFO] [SERVER DEBUG] aggregate_fit called at round 22
