[2026-01-23 23:20:38,849] [INFO] [SERVER INIT] EXPERIMENT_DIR=Revision2/Run_UNET_IID_KH64_20260123, LOG=Revision2/Run_UNET_IID_KH64_20260123/Server/ServerReport20260123.log
[2026-01-23 23:20:38,852] [INFO] [ENV] SERVER_ADDRESS=127.0.0.1, SERVER_PORT=8089, DATA_PATH=/home/jovyan/FeTS2022/MICCAI_FeTS2022_TrainingData, ENCODING_MODE=KH, N_CLUSTERS=64
[2026-01-23 23:20:38,956] [INFO] [DATA] Server test set loaded with 67 samples.
[2026-01-23 23:32:24,084] [INFO] [ENCODE] Finished encode_weights.
[2026-01-23 23:32:24,272] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-23 23:32:24,297] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-23 23:32:24,629] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-23 23:32:24,646] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-23 23:32:24,646] [INFO] [Server] Evaluating at round 1
[2026-01-23 23:32:24,646] [INFO] [SERVER][Round 1] Starting evaluation (mode=KH)...
[2026-01-23 23:32:41,820] [INFO] [Round 1] WT Dice: 0.3668 | Time: 17.17s
[2026-01-23 23:32:41,915] [INFO] [BEST MODEL] Saved: Revision2/Run_UNET_IID_KH64_20260123/Server/best_model.pth
[2026-01-23 23:32:41,984] [INFO] [BEST MODEL] Saved: Revision2/Run_UNET_IID_KH64_20260123/Server/best_model_round1.pth
[2026-01-23 23:32:41,984] [INFO] [BEST MODEL] New best at round 1: WT=0.3668
[2026-01-23 23:45:32,086] [INFO] [SERVER DEBUG] aggregate_fit called at round 2
[2026-01-23 23:45:32,087] [INFO] [DEBUG] aggregate_fit received 4 results at round 2
[2026-01-23 23:45:32,087] [INFO] [DEBUG] Decoding client response from ba4f7164fe564bd180edb48078a8e786...
[2026-01-23 23:45:32,267] [INFO] [DEBUG] Decoding client response from f9c0e2db75474af78ac83564a269d958...
[2026-01-23 23:45:32,418] [INFO] [DEBUG] Decoding client response from fb740d48133d49508aaa780329e5e5e2...
[2026-01-23 23:45:32,549] [INFO] [DEBUG] Decoding client response from ebb19c3209044c429aa8d35f7f992ea2...
[2026-01-23 23:45:32,710] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-23 23:45:49,557] [INFO] [ENCODE] Finished encode_weights.
[2026-01-23 23:45:49,774] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-23 23:45:49,794] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-23 23:45:50,197] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-23 23:45:50,209] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-23 23:45:50,209] [INFO] [Server] Evaluating at round 2
[2026-01-23 23:45:50,209] [INFO] [SERVER][Round 2] Starting evaluation (mode=KH)...
[2026-01-23 23:46:07,622] [INFO] [Round 2] WT Dice: 0.3392 | Time: 17.41s
[2026-01-23 23:58:43,158] [INFO] [SERVER DEBUG] aggregate_fit called at round 3
[2026-01-23 23:58:43,158] [INFO] [DEBUG] aggregate_fit received 4 results at round 3
[2026-01-23 23:58:43,159] [INFO] [DEBUG] Decoding client response from f9c0e2db75474af78ac83564a269d958...
[2026-01-23 23:58:43,316] [INFO] [DEBUG] Decoding client response from fb740d48133d49508aaa780329e5e5e2...
[2026-01-23 23:58:43,454] [INFO] [DEBUG] Decoding client response from ebb19c3209044c429aa8d35f7f992ea2...
[2026-01-23 23:58:43,603] [INFO] [DEBUG] Decoding client response from ba4f7164fe564bd180edb48078a8e786...
[2026-01-23 23:58:43,752] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-23 23:59:01,027] [INFO] [ENCODE] Finished encode_weights.
[2026-01-23 23:59:01,207] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-23 23:59:01,228] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-23 23:59:01,585] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-23 23:59:01,602] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-23 23:59:01,602] [INFO] [Server] Evaluating at round 3
[2026-01-23 23:59:01,602] [INFO] [SERVER][Round 3] Starting evaluation (mode=KH)...
[2026-01-23 23:59:18,860] [INFO] [Round 3] WT Dice: 0.4345 | Time: 17.26s
[2026-01-23 23:59:18,945] [INFO] [BEST MODEL] Saved: Revision2/Run_UNET_IID_KH64_20260123/Server/best_model.pth
[2026-01-23 23:59:19,022] [INFO] [BEST MODEL] Saved: Revision2/Run_UNET_IID_KH64_20260123/Server/best_model_round3.pth
[2026-01-23 23:59:19,022] [INFO] [BEST MODEL] New best at round 3: WT=0.4345
[2026-01-24 00:11:59,433] [INFO] [SERVER DEBUG] aggregate_fit called at round 4
[2026-01-24 00:11:59,433] [INFO] [DEBUG] aggregate_fit received 4 results at round 4
[2026-01-24 00:11:59,433] [INFO] [DEBUG] Decoding client response from ebb19c3209044c429aa8d35f7f992ea2...
[2026-01-24 00:11:59,605] [INFO] [DEBUG] Decoding client response from fb740d48133d49508aaa780329e5e5e2...
[2026-01-24 00:11:59,760] [INFO] [DEBUG] Decoding client response from ba4f7164fe564bd180edb48078a8e786...
[2026-01-24 00:11:59,900] [INFO] [DEBUG] Decoding client response from f9c0e2db75474af78ac83564a269d958...
[2026-01-24 00:12:00,058] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-24 00:12:17,408] [INFO] [ENCODE] Finished encode_weights.
[2026-01-24 00:12:17,586] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 00:12:17,607] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 00:12:17,965] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 00:12:17,982] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 00:12:17,982] [INFO] [Server] Evaluating at round 4
[2026-01-24 00:12:17,982] [INFO] [SERVER][Round 4] Starting evaluation (mode=KH)...
[2026-01-24 00:12:35,238] [INFO] [Round 4] WT Dice: 0.3239 | Time: 17.26s
[2026-01-24 00:25:47,059] [INFO] [SERVER DEBUG] aggregate_fit called at round 5
[2026-01-24 00:25:47,059] [INFO] [DEBUG] aggregate_fit received 4 results at round 5
[2026-01-24 00:25:47,059] [INFO] [DEBUG] Decoding client response from fb740d48133d49508aaa780329e5e5e2...
[2026-01-24 00:25:47,219] [INFO] [DEBUG] Decoding client response from ba4f7164fe564bd180edb48078a8e786...
[2026-01-24 00:25:47,349] [INFO] [DEBUG] Decoding client response from ebb19c3209044c429aa8d35f7f992ea2...
[2026-01-24 00:25:47,488] [INFO] [DEBUG] Decoding client response from f9c0e2db75474af78ac83564a269d958...
[2026-01-24 00:25:47,637] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-24 00:26:05,927] [INFO] [ENCODE] Finished encode_weights.
[2026-01-24 00:26:06,105] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 00:26:06,122] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 00:26:06,476] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 00:26:06,491] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 00:26:06,491] [INFO] [Server] Evaluating at round 5
[2026-01-24 00:26:06,491] [INFO] [SERVER][Round 5] Starting evaluation (mode=KH)...
[2026-01-24 00:26:23,863] [INFO] [Round 5] WT Dice: 0.6486 | Time: 17.37s
[2026-01-24 00:26:23,959] [INFO] [BEST MODEL] Saved: Revision2/Run_UNET_IID_KH64_20260123/Server/best_model.pth
[2026-01-24 00:26:24,028] [INFO] [BEST MODEL] Saved: Revision2/Run_UNET_IID_KH64_20260123/Server/best_model_round5.pth
[2026-01-24 00:26:24,028] [INFO] [BEST MODEL] New best at round 5: WT=0.6486
[2026-01-24 00:40:14,347] [INFO] [SERVER DEBUG] aggregate_fit called at round 6
[2026-01-24 00:40:14,347] [INFO] [DEBUG] aggregate_fit received 4 results at round 6
[2026-01-24 00:40:14,347] [INFO] [DEBUG] Decoding client response from fb740d48133d49508aaa780329e5e5e2...
[2026-01-24 00:40:14,493] [INFO] [DEBUG] Decoding client response from f9c0e2db75474af78ac83564a269d958...
[2026-01-24 00:40:14,629] [INFO] [DEBUG] Decoding client response from ebb19c3209044c429aa8d35f7f992ea2...
[2026-01-24 00:40:14,764] [INFO] [DEBUG] Decoding client response from ba4f7164fe564bd180edb48078a8e786...
[2026-01-24 00:40:14,909] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-24 00:40:32,845] [INFO] [ENCODE] Finished encode_weights.
[2026-01-24 00:40:33,027] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 00:40:33,046] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 00:40:33,392] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 00:40:33,408] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 00:40:33,408] [INFO] [Server] Evaluating at round 6
[2026-01-24 00:40:33,408] [INFO] [SERVER][Round 6] Starting evaluation (mode=KH)...
[2026-01-24 00:40:50,739] [INFO] [Round 6] WT Dice: 0.7891 | Time: 17.33s
[2026-01-24 00:40:50,835] [INFO] [BEST MODEL] Saved: Revision2/Run_UNET_IID_KH64_20260123/Server/best_model.pth
[2026-01-24 00:40:50,917] [INFO] [BEST MODEL] Saved: Revision2/Run_UNET_IID_KH64_20260123/Server/best_model_round6.pth
[2026-01-24 00:40:50,918] [INFO] [BEST MODEL] New best at round 6: WT=0.7891
[2026-01-24 00:53:21,517] [INFO] [SERVER DEBUG] aggregate_fit called at round 7
[2026-01-24 00:53:21,518] [INFO] [DEBUG] aggregate_fit received 4 results at round 7
[2026-01-24 00:53:21,518] [INFO] [DEBUG] Decoding client response from f9c0e2db75474af78ac83564a269d958...
[2026-01-24 00:53:21,693] [INFO] [DEBUG] Decoding client response from ebb19c3209044c429aa8d35f7f992ea2...
[2026-01-24 00:53:21,828] [INFO] [DEBUG] Decoding client response from ba4f7164fe564bd180edb48078a8e786...
[2026-01-24 00:53:21,957] [INFO] [DEBUG] Decoding client response from fb740d48133d49508aaa780329e5e5e2...
[2026-01-24 00:53:22,101] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-24 00:53:40,760] [INFO] [ENCODE] Finished encode_weights.
[2026-01-24 00:53:40,944] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 00:53:40,963] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 00:53:41,311] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 00:53:41,328] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 00:53:41,329] [INFO] [Server] Evaluating at round 7
[2026-01-24 00:53:41,329] [INFO] [SERVER][Round 7] Starting evaluation (mode=KH)...
[2026-01-24 00:53:58,459] [INFO] [Round 7] WT Dice: 0.7403 | Time: 17.13s
[2026-01-24 01:06:49,943] [INFO] [SERVER DEBUG] aggregate_fit called at round 8
[2026-01-24 01:06:49,943] [INFO] [DEBUG] aggregate_fit received 4 results at round 8
[2026-01-24 01:06:49,943] [INFO] [DEBUG] Decoding client response from f9c0e2db75474af78ac83564a269d958...
[2026-01-24 01:06:50,126] [INFO] [DEBUG] Decoding client response from ba4f7164fe564bd180edb48078a8e786...
[2026-01-24 01:06:50,262] [INFO] [DEBUG] Decoding client response from fb740d48133d49508aaa780329e5e5e2...
[2026-01-24 01:06:50,396] [INFO] [DEBUG] Decoding client response from ebb19c3209044c429aa8d35f7f992ea2...
[2026-01-24 01:06:50,544] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-24 01:07:07,535] [INFO] [ENCODE] Finished encode_weights.
[2026-01-24 01:07:07,711] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 01:07:07,728] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 01:07:08,073] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 01:07:08,090] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 01:07:08,090] [INFO] [Server] Evaluating at round 8
[2026-01-24 01:07:08,090] [INFO] [SERVER][Round 8] Starting evaluation (mode=KH)...
[2026-01-24 01:07:25,044] [INFO] [Round 8] WT Dice: 0.3115 | Time: 16.95s
[2026-01-24 01:20:30,848] [INFO] [SERVER DEBUG] aggregate_fit called at round 9
[2026-01-24 01:20:30,848] [INFO] [DEBUG] aggregate_fit received 4 results at round 9
[2026-01-24 01:20:30,849] [INFO] [DEBUG] Decoding client response from fb740d48133d49508aaa780329e5e5e2...
[2026-01-24 01:20:31,001] [INFO] [DEBUG] Decoding client response from ba4f7164fe564bd180edb48078a8e786...
[2026-01-24 01:20:31,129] [INFO] [DEBUG] Decoding client response from f9c0e2db75474af78ac83564a269d958...
[2026-01-24 01:20:31,263] [INFO] [DEBUG] Decoding client response from ebb19c3209044c429aa8d35f7f992ea2...
[2026-01-24 01:20:31,408] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-24 01:20:49,244] [INFO] [ENCODE] Finished encode_weights.
[2026-01-24 01:20:49,431] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 01:20:49,442] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 01:20:49,798] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 01:20:49,810] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 01:20:49,810] [INFO] [Server] Evaluating at round 9
[2026-01-24 01:20:49,810] [INFO] [SERVER][Round 9] Starting evaluation (mode=KH)...
[2026-01-24 01:21:07,018] [INFO] [Round 9] WT Dice: 0.4700 | Time: 17.21s
[2026-01-24 01:34:02,935] [INFO] [SERVER DEBUG] aggregate_fit called at round 10
[2026-01-24 01:34:02,936] [INFO] [DEBUG] aggregate_fit received 4 results at round 10
[2026-01-24 01:34:02,936] [INFO] [DEBUG] Decoding client response from ebb19c3209044c429aa8d35f7f992ea2...
[2026-01-24 01:34:03,114] [INFO] [DEBUG] Decoding client response from ba4f7164fe564bd180edb48078a8e786...
[2026-01-24 01:34:03,251] [INFO] [DEBUG] Decoding client response from fb740d48133d49508aaa780329e5e5e2...
[2026-01-24 01:34:03,389] [INFO] [DEBUG] Decoding client response from f9c0e2db75474af78ac83564a269d958...
[2026-01-24 01:34:03,552] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-24 01:34:20,592] [INFO] [ENCODE] Finished encode_weights.
[2026-01-24 01:34:20,792] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 01:34:20,811] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 01:34:21,172] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 01:34:21,189] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 01:34:21,189] [INFO] [Server] Evaluating at round 10
[2026-01-24 01:34:21,189] [INFO] [SERVER][Round 10] Starting evaluation (mode=KH)...
[2026-01-24 01:34:38,267] [INFO] [Round 10] WT Dice: 0.2342 | Time: 17.08s
[2026-01-24 01:48:23,691] [INFO] [SERVER DEBUG] aggregate_fit called at round 11
[2026-01-24 01:48:23,692] [INFO] [DEBUG] aggregate_fit received 4 results at round 11
[2026-01-24 01:48:23,692] [INFO] [DEBUG] Decoding client response from ebb19c3209044c429aa8d35f7f992ea2...
[2026-01-24 01:48:23,858] [INFO] [DEBUG] Decoding client response from fb740d48133d49508aaa780329e5e5e2...
[2026-01-24 01:48:23,993] [INFO] [DEBUG] Decoding client response from ba4f7164fe564bd180edb48078a8e786...
[2026-01-24 01:48:24,150] [INFO] [DEBUG] Decoding client response from f9c0e2db75474af78ac83564a269d958...
[2026-01-24 01:48:24,294] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-24 01:48:42,207] [INFO] [ENCODE] Finished encode_weights.
[2026-01-24 01:48:42,386] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 01:48:42,399] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 01:48:42,746] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 01:48:42,763] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 01:48:42,763] [INFO] [Server] Evaluating at round 11
[2026-01-24 01:48:42,763] [INFO] [SERVER][Round 11] Starting evaluation (mode=KH)...
[2026-01-24 01:48:59,826] [INFO] [Round 11] WT Dice: 0.3515 | Time: 17.06s
[2026-01-24 02:02:52,098] [INFO] [SERVER DEBUG] aggregate_fit called at round 12
[2026-01-24 02:02:52,099] [INFO] [DEBUG] aggregate_fit received 4 results at round 12
[2026-01-24 02:02:52,099] [INFO] [DEBUG] Decoding client response from ba4f7164fe564bd180edb48078a8e786...
[2026-01-24 02:02:52,209] [INFO] [DEBUG] Decoding client response from fb740d48133d49508aaa780329e5e5e2...
[2026-01-24 02:02:52,311] [INFO] [DEBUG] Decoding client response from f9c0e2db75474af78ac83564a269d958...
[2026-01-24 02:02:52,400] [INFO] [DEBUG] Decoding client response from ebb19c3209044c429aa8d35f7f992ea2...
[2026-01-24 02:02:52,505] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-24 02:03:10,245] [INFO] [ENCODE] Finished encode_weights.
[2026-01-24 02:03:10,428] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 02:03:10,442] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 02:03:10,751] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 02:03:10,764] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 02:03:10,764] [INFO] [Server] Evaluating at round 12
[2026-01-24 02:03:10,764] [INFO] [SERVER][Round 12] Starting evaluation (mode=KH)...
[2026-01-24 02:03:27,994] [INFO] [Round 12] WT Dice: 0.3606 | Time: 17.23s
[2026-01-24 02:17:40,259] [INFO] [SERVER DEBUG] aggregate_fit called at round 13
[2026-01-24 02:17:40,259] [INFO] [DEBUG] aggregate_fit received 4 results at round 13
[2026-01-24 02:17:40,259] [INFO] [DEBUG] Decoding client response from fb740d48133d49508aaa780329e5e5e2...
[2026-01-24 02:17:40,417] [INFO] [DEBUG] Decoding client response from ebb19c3209044c429aa8d35f7f992ea2...
[2026-01-24 02:17:40,572] [INFO] [DEBUG] Decoding client response from ba4f7164fe564bd180edb48078a8e786...
[2026-01-24 02:17:40,713] [INFO] [DEBUG] Decoding client response from f9c0e2db75474af78ac83564a269d958...
[2026-01-24 02:17:40,861] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-24 02:17:58,323] [INFO] [ENCODE] Finished encode_weights.
[2026-01-24 02:17:58,514] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 02:17:58,527] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 02:17:58,883] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 02:17:58,900] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 02:17:58,901] [INFO] [Server] Evaluating at round 13
[2026-01-24 02:17:58,901] [INFO] [SERVER][Round 13] Starting evaluation (mode=KH)...
[2026-01-24 02:18:16,117] [INFO] [Round 13] WT Dice: 0.6933 | Time: 17.22s
[2026-01-24 02:31:32,454] [INFO] [SERVER DEBUG] aggregate_fit called at round 14
[2026-01-24 02:31:32,454] [INFO] [DEBUG] aggregate_fit received 4 results at round 14
[2026-01-24 02:31:32,454] [INFO] [DEBUG] Decoding client response from ebb19c3209044c429aa8d35f7f992ea2...
[2026-01-24 02:31:32,606] [INFO] [DEBUG] Decoding client response from fb740d48133d49508aaa780329e5e5e2...
[2026-01-24 02:31:32,741] [INFO] [DEBUG] Decoding client response from f9c0e2db75474af78ac83564a269d958...
[2026-01-24 02:31:32,870] [INFO] [DEBUG] Decoding client response from ba4f7164fe564bd180edb48078a8e786...
[2026-01-24 02:31:33,017] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-24 02:31:50,313] [INFO] [ENCODE] Finished encode_weights.
[2026-01-24 02:31:50,498] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 02:31:50,510] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 02:31:50,852] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 02:31:50,868] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 02:31:50,868] [INFO] [Server] Evaluating at round 14
[2026-01-24 02:31:50,868] [INFO] [SERVER][Round 14] Starting evaluation (mode=KH)...
[2026-01-24 02:32:08,001] [INFO] [Round 14] WT Dice: 0.8073 | Time: 17.13s
[2026-01-24 02:32:08,092] [INFO] [BEST MODEL] Saved: Revision2/Run_UNET_IID_KH64_20260123/Server/best_model.pth
[2026-01-24 02:32:08,163] [INFO] [BEST MODEL] Saved: Revision2/Run_UNET_IID_KH64_20260123/Server/best_model_round14.pth
[2026-01-24 02:32:08,163] [INFO] [BEST MODEL] New best at round 14: WT=0.8073
[2026-01-24 02:44:42,063] [INFO] [SERVER DEBUG] aggregate_fit called at round 15
[2026-01-24 02:44:42,063] [INFO] [DEBUG] aggregate_fit received 4 results at round 15
[2026-01-24 02:44:42,063] [INFO] [DEBUG] Decoding client response from f9c0e2db75474af78ac83564a269d958...
[2026-01-24 02:44:42,180] [INFO] [DEBUG] Decoding client response from fb740d48133d49508aaa780329e5e5e2...
[2026-01-24 02:44:42,278] [INFO] [DEBUG] Decoding client response from ebb19c3209044c429aa8d35f7f992ea2...
[2026-01-24 02:44:42,388] [INFO] [DEBUG] Decoding client response from ba4f7164fe564bd180edb48078a8e786...
[2026-01-24 02:44:42,516] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-24 02:44:58,897] [INFO] [ENCODE] Finished encode_weights.
[2026-01-24 02:44:59,097] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 02:44:59,114] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 02:44:59,438] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 02:44:59,453] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 02:44:59,454] [INFO] [Server] Evaluating at round 15
[2026-01-24 02:44:59,454] [INFO] [SERVER][Round 15] Starting evaluation (mode=KH)...
[2026-01-24 02:45:16,477] [INFO] [Round 15] WT Dice: 0.9443 | Time: 17.02s
[2026-01-24 02:45:16,570] [INFO] [BEST MODEL] Saved: Revision2/Run_UNET_IID_KH64_20260123/Server/best_model.pth
[2026-01-24 02:45:16,651] [INFO] [BEST MODEL] Saved: Revision2/Run_UNET_IID_KH64_20260123/Server/best_model_round15.pth
[2026-01-24 02:45:16,651] [INFO] [BEST MODEL] New best at round 15: WT=0.9443
[2026-01-24 02:58:10,936] [INFO] [SERVER DEBUG] aggregate_fit called at round 16
[2026-01-24 02:58:10,936] [INFO] [DEBUG] aggregate_fit received 4 results at round 16
[2026-01-24 02:58:10,936] [INFO] [DEBUG] Decoding client response from ba4f7164fe564bd180edb48078a8e786...
[2026-01-24 02:58:11,130] [INFO] [DEBUG] Decoding client response from fb740d48133d49508aaa780329e5e5e2...
[2026-01-24 02:58:11,309] [INFO] [DEBUG] Decoding client response from ebb19c3209044c429aa8d35f7f992ea2...
[2026-01-24 02:58:11,502] [INFO] [DEBUG] Decoding client response from f9c0e2db75474af78ac83564a269d958...
[2026-01-24 02:58:11,696] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-24 02:58:29,474] [INFO] [ENCODE] Finished encode_weights.
[2026-01-24 02:58:29,664] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 02:58:29,682] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 02:58:30,032] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-24 02:58:30,043] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-24 02:58:30,043] [INFO] [Server] Evaluating at round 16
[2026-01-24 02:58:30,043] [INFO] [SERVER][Round 16] Starting evaluation (mode=KH)...
[2026-01-24 02:58:47,145] [INFO] [Round 16] WT Dice: 0.9807 | Time: 17.10s
[2026-01-24 02:58:47,229] [INFO] [BEST MODEL] Saved: Revision2/Run_UNET_IID_KH64_20260123/Server/best_model.pth
[2026-01-24 02:58:47,299] [INFO] [BEST MODEL] Saved: Revision2/Run_UNET_IID_KH64_20260123/Server/best_model_round16.pth
[2026-01-24 02:58:47,299] [INFO] [BEST MODEL] New best at round 16: WT=0.9807
[2026-01-24 03:11:49,374] [INFO] [SERVER DEBUG] aggregate_fit called at round 17
[2026-01-24 03:11:49,374] [INFO] [DEBUG] aggregate_fit received 4 results at round 17
[2026-01-24 03:11:49,374] [INFO] [DEBUG] Decoding client response from f9c0e2db75474af78ac83564a269d958...
[2026-01-24 03:11:49,520] [INFO] [DEBUG] Decoding client response from ebb19c3209044c429aa8d35f7f992ea2...
[2026-01-24 03:11:49,660] [INFO] [DEBUG] Decoding client response from fb740d48133d49508aaa780329e5e5e2...
